OrderID,CustomerID,OrderDay,CityTier,State,Category,OrderValue,DiscountPct,PaymentMethod,Device,AddressQuality,OrderHour,Items,PriorOrders,PriorReturns,DeliveryStatus
ORD102712,CUST12551,191,Tier-3,Odisha,Accessories,"1,531",1,COD,Android App,Partial,19,2,1,0,Delivered
ORD106765,CUST12056,171,TIER-2,Maharashtra,Accessories,Rs.841,29,COD,Android App,Partial,5,2,3,0,Delivered
ORD104445,CUST11729,49,tier2,Rajasthan,Electronics,"Rs 7,698",0,Prepaid,Android App,Partial,20,2,0,0,Delivered
ORD101246,CUST11075,275,T3,Gujarat,Footwear,"Rs.1,807",15,COD,,Partial,6,1,1,0,Delivered
ORD102295,CUST11535,72,Tier-3,Maharashtra,Fashion,630,35,COD,Android App,Complete,15,2,0,0,Delivered
ORD101023,CUST11305,258,TIER-1,RAJASTHAN,Home & Kitchen,"Rs 2,594",16%,COD,,Complete,7,1,2,0,Delivered
ORD101471,CUST11304,334,Tier-2,Bihar,Fashion,676,27,COD,Android App,Complete,19,2,7,0,Delivered
ORD105897,CUST12229,332,Tier 2,Andhra Pradesh,Fashion,"INR 2,384",24%,COD,Android App,Complete,16,1,3,1,Delivered
ORD100895,CUST11332,76,tier2,west bengal,Electronics,"2,046",0%,Prepaid,Android App,Complete,4,3,1,0,Delivered
ORD104617,CUST12295,51,T1,Kerala,Footwear,"1,998",22%,COD,Android App,Partial,23,3,0,0,Delivered
ORD101327,CUST11668,75,Tier-1,  Kerala ,Beauty,543,38%,COD,iOS App,Complete,6,2,0,0,Delivered
ORD104237,CUST10120,240,Tier 3,Gujarat,Beauty,Rs.349,7%,COD,Android App,Complete,15,2,5,3,Delivered
ORD107157,CUST11983,183,T3,Telangana,Home & Kitchen,"1,481",17,COD,Mobile Web,Vague,12,1,1,0,Returned
ORD104684,CUST12266,298,T3,Bihar,Footwear,"Rs 2,929",20,COD,Mobile Web,Vague,14,2,2,0,Delivered
ORD103130,CUST12352,44,T1,Bihar,Home & Kitchen,"1,636",0,Prepaid,Mobile Web,Complete,7,1,0,0,Delivered
ORD101686,CUST10449,242,Tier 1,Gujarat,Fashion,"2,289",23,COD,Mobile Web,Complete,9,2,3,1,Delivered
ORD103420,CUST11594,237,TIER-1,Odisha,Home & Kitchen,"INR 3,338",16,Prepaid,Android App,Complete,20,1,1,0,Delivered
ORD105072,CUST10096,183,tier1,Maharashtra,Accessories,"1,129",11,Prepaid,Mobile Web,Partial,22,1,1,0,Delivered
ORD102615,CUST11220,106,TIER-1,Karnataka,Health,"1,820",13,COD,iOS App,Complete,3,3,3,0,Delivered
ORD102660,CUST12035,244,TIER-1,Punjab,Home & Kitchen,"INR 3,440",7,Prepaid,Android App,Partial,10,2,2,0,Delivered
ORD102816,CUST11123,196,TIER-1,Bihar,Footwear,"1,192",22%,Prepaid,Mobile Web,Complete,8,1,3,0,Delivered
ORD101941,CUST12549,134,TIER-3,Gujarat,Health,"Rs 1,712",11,COD,Android App,Partial,15,1,1,0,Delivered
ORD103895,CUST10570,56,Tier-1,HARYANA,Accessories,584,22%,COD,Android App,Complete,18,2,0,0,Returned
ORD102322,CUST11188,322,T1,Haryana,Accessories,INR 401,18%,Prepaid,iOS App,Complete,12,1,1,1,Delivered
ORD100397,CUST10962,332,T3,Maharashtra,Fashion,"1,195",36,COD,iOS App,Complete,5,1,2,2,Returned
ORD102904,CUST10866,265,T1,Tamil Nadu,Footwear,"Rs 3,200",25,COD,Android App,Complete,5,3,0,0,Returned
ORD106344,CUST11007,314,Tier 2,Uttar Pradesh,Footwear,"2,277",15%,COD,Mobile Web,Complete,14,3,4,0,Delivered
ORD103259,CUST11912,97,Tier 2,TAMIL NADU,Footwear,"3,392",5%,COD,Android App,Partial,1,2,2,0,Returned
ORD105112,CUST11817,292,Tier 2,Uttar Pradesh,Home & Kitchen,"2,942",31,Prepaid,Android App,Partial,2,2,2,0,Delivered
ORD101459,CUST10606,266,Tier-3,Madhya Pradesh,Fashion,"INR 2,619",0%,Prepaid,Android App,Vague,17,2,3,0,Delivered
ORD101226,CUST10767,277,Tier 2,Andhra Pradesh,Fashion,Rs 843,29,Prepaid,Android App,Complete,7,1,0,0,Delivered
ORD104511,CUST10565,293,T2,West Bengal,Footwear,"3,105",31,COD,Android App,Complete,20,2,2,1,Returned
ORD102900,CUST10283,155,Tier-3,Andhra Pradesh,Beauty,Rs 762,33,COD,Android App,Partial,3,1,0,0,Returned
ORD102668,CUST10978,124,T3,MAHARASHTRA,Electronics,"Rs 8,024",8,COD,Android App,Partial,4,1,3,0,Returned
ORD103613,CUST11480,47,T3,Tamil Nadu,Footwear,"3,042",6%,Prepaid,,Vague,21,2,0,0,Delivered
ORD101653,CUST10560,31,tier2,Andhra Pradesh,Fashion,"1,727",16,Prepaid,Mobile Web,Complete,11,1,1,0,Delivered
ORD100061,CUST10886,339,T1,Maharashtra,Beauty,"Rs.1,511",0%,Prepaid,Android App,Complete,20,2,7,1,Delivered
ORD101425,CUST10215,12,T3,Madhya Pradesh,Footwear,"Rs.3,090",27,Prepaid,Android App,Partial,19,2,0,0,Delivered
ORD100661,CUST11876,47,tier3,Maharashtra,Fashion,"INR 2,836",20%,COD,Android App,Partial,20,3,0,0,Delivered
ORD102048,CUST11101,101,tier3,Punjab,Accessories,"1,383",46,COD,iOS App,Partial,9,1,1,0,Returned
ORD105827,CUST12210,357,Tier-1,PUNJAB,Fashion,"1,886",33,Prepaid,Mobile Web,Complete,13,2,4,0,Returned
ORD101119,CUST11854,82,TIER-2,GUJARAT,Health,746,19,COD,Android App,Partial,19,1,0,0,Delivered
ORD104919,CUST10923,282,tier1,Gujarat,Footwear,"2,557",38%,Prepaid,Android App,Partial,1,2,1,1,Returned
ORD106111,CUST10385,343,TIER-1,Haryana,Accessories,"INR 1,571",7,Prepaid,Android App,Complete,10,2,3,0,Delivered
ORD105138,CUST11678,144,TIER-3,Andhra Pradesh,Fashion,502,32%,COD,Android App,Partial,11,3,2,2,Returned
ORD105123,CUST12315,14,T1,Delhi,Beauty,"1,564",30,COD,Android App,Complete,14,2,0,0,Delivered
ORD102533,CUST11235,138,T2,Andhra Pradesh,Footwear,"1,406",34%,COD,Desktop,Complete,3,2,2,2,Returned
ORD100546,CUST12296,159,Tier-3,Kerala,Fashion,"INR 1,470",20%,COD,Android App,Partial,18,1,1,0,Delivered
ORD100175,CUST12425,98,Tier-2,Odisha,Fashion,"Rs 1,351",19,COD,Android App,Partial,17,1,1,0,Delivered
ORD103632,CUST11662,50,Tier-1,Punjab,Health,600,47,COD,Desktop,Complete,12,2,0,0,Delivered
ORD102423,CUST10038,69,Tier 2,KERALA,Fashion,"2,299",36,COD,Mobile Web,Complete,21,1,2,1,Delivered
ORD101929,CUST10330,314,T1,ANDHRA PRADESH,Footwear,"2,578",27,Prepaid,Android App,Complete,11,1,1,1,Delivered
ORD104941,CUST12237,326,T1,MAHARASHTRA,Accessories,"1,049",16%,COD,Android App,Complete,14,2,2,1,Delivered
ORD106518,CUST12378,295,TIER-2,TELANGANA,Footwear,"Rs 3,003",6,Prepaid,iOS App,Complete,8,2,1,1,Returned
ORD100414,CUST10805,87,Tier 1,Maharashtra,Fashion,"Rs 2,696",38,Prepaid,Android App,Complete,7,2,0,0,Delivered
ORD103942,CUST11793,161,tier3,Odisha,Health,938,31,COD,iOS App,Complete,10,1,1,1,Delivered
ORD103453,CUST11411,150,T2,Karnataka,Health,"1,501",46%,Prepaid,Android App,Vague,8,1,1,0,Delivered
ORD100100,CUST11539,316,T2,Karnataka,Fashion,"INR 2,914",30,COD,Mobile Web,Partial,22,1,4,0,Delivered
ORD102145,CUST10164,151,tier2,Andhra Pradesh,Beauty,923,25,Prepaid,Mobile Web,Partial,11,1,2,0,Delivered
ORD103213,CUST12137,197,Tier-1,GUJARAT,Home & Kitchen,"3,870",29%,COD,Android App,Partial,19,1,0,0,Returned
ORD102097,CUST11009,178,Tier-1,Tamil Nadu,Home & Kitchen,Rs.426,3%,COD,Android App,Complete,19,1,1,1,Delivered
ORD100349,CUST11082,101,Tier 2,Haryana,Footwear,"Rs 1,973",12%,COD,Mobile Web,Partial,8,1,1,0,Delivered
ORD106623,CUST12395,214,Tier-2,West Bengal,Footwear,"Rs 1,410",50%,Prepaid,Mobile Web,Partial,21,1,0,0,Delivered
ORD105139,CUST10763,339,T1,Telangana,Footwear,"3,034",20%,Prepaid,Android App,Vague,8,2,0,0,Delivered
ORD103073,CUST10983,149,tier3,West Bengal,Home & Kitchen,"2,777",34%,Prepaid,Android App,Complete,17,1,0,0,Delivered
ORD102523,CUST11534,50,Tier 2,Bihar,Beauty,863,22,COD,Android App,,12,1,0,0,Delivered
ORD106424,CUST11215,294,Tier 1,Tamil Nadu,Footwear,"Rs 1,816",25,Prepaid,Android App,Partial,20,2,1,0,Delivered
ORD105347,CUST10480,248,Tier 2,Delhi,Fashion,673,15,Prepaid,Mobile Web,Partial,20,1,2,0,Delivered
ORD106055,CUST10249,268,TIER-2,Telangana,Home & Kitchen,"Rs 1,465",23,COD,iOS App,Partial,3,2,1,0,Returned
ORD106771,CUST10329,135,Tier-2,Gujarat,Fashion,"2,374",25%,COD,Mobile Web,Vague,19,2,0,0,Returned
ORD106735,CUST10038,42,TIER-2,Kerala,Accessories,"Rs.1,613",34%,COD,Android App,Partial,14,2,1,0,Returned
ORD106863,CUST11214,322,Tier-1,Rajasthan,Fashion,"1,299",8%,Prepaid,Android App,Complete,13,2,1,0,Delivered
ORD104440,CUST11513,114,Tier-3,West Bengal,Electronics,"1,292",45%,COD,iOS App,,14,3,0,0,Delivered
ORD100545,CUST10369,250,T2,Uttar Pradesh,Electronics,"Rs 14,938",22,Prepaid,Android App,Complete,13,2,0,0,Delivered
ORD101056,CUST10027,46,Tier-3,west bengal,Beauty,"1,367",14,COD,iOS App,Partial,16,1,1,1,Returned
ORD106450,CUST10271,297,T1,Uttar Pradesh,Fashion,"INR 2,928",15%,COD,Android App,Partial,23,2,3,1,Delivered
ORD106021,CUST10455,227,Tier 1,West Bengal,Footwear,"1,415",0%,COD,Android App,Complete,17,1,1,0,Delivered
ORD101574,CUST12518,262,TIER-2,Kerala,Fashion,"Rs.1,810",20,COD,iOS App,Complete,14,3,4,0,Delivered
ORD104198,CUST10707,270,tier1,ASSAM,Footwear,"2,517",22,COD,Android App,Complete,14,1,1,1,Returned
ORD102591,CUST10456,255,TIER-3,Karnataka,Home & Kitchen,"4,987",20,Prepaid,Android App,Complete,2,1,2,0,Delivered
ORD100681,CUST11578,83,Tier 1,Andhra Pradesh,Fashion,"INR 1,942",49,Prepaid,Mobile Web,Complete,5,3,1,0,Delivered
ORD106180,CUST12297,204,T1,Jharkhand,Fashion,"2,399",38%,COD,iOS App,Complete,18,1,1,0,Delivered
ORD104823,CUST12293,160,Tier-1,Haryana,Health,"1,187",0,COD,Android App,Complete,18,2,0,0,Delivered
ORD100858,CUST12514,333,tier1,Tamil Nadu,Home & Kitchen,"2,951",5%,Prepaid,Desktop,Complete,18,2,3,0,Delivered
ORD104608,CUST10221,9,tier1,Telangana,Electronics,"11,076",35,COD,Android App,Partial,7,3,0,0,Returned
ORD100456,CUST11771,184,Tier 3,tamil nadu,Electronics,"5,931",29%,COD,Desktop,Partial,18,1,2,0,Delivered
ORD101657,CUST11274,127,tier1,Tamil Nadu,Beauty,"1,393",26,COD,Desktop,Complete,7,2,1,0,Delivered
ORD105980,CUST10088,187,TIER-2,West Bengal,Electronics,"1,398",150%,COD,Android App,Complete,20,1,1,0,Delivered
ORD104187,CUST10482,14,Tier 2,WEST BENGAL,Home & Kitchen,898,41%,Prepaid,iOS App,Vague,4,1,0,0,Returned
ORD104593,CUST10177,8,TIER-1,Tamil Nadu,Home & Kitchen,"4,307",15%,COD,Android App,Complete,7,2,0,0,Delivered
ORD103389,CUST10372,101,T1,Andhra Pradesh,Home & Kitchen,"Rs.1,400",28,COD,Desktop,,5,1,1,1,Delivered
ORD107007,CUST11880,345,T3,Rajasthan,Beauty,"1,571",22%,COD,,Vague,10,1,2,2,Returned
ORD103574,CUST11296,150,Tier 1,Kerala,Fashion,"2,569",20,COD,Android App,Complete,13,1,1,1,Returned
ORD105633,CUST10103,11,Tier 1,Haryana,Accessories,INR 838,16,COD,Android App,,6,1,0,0,Returned
ORD100128,CUST11811,240,T1,KERALA,Footwear,"Rs 2,817",34%,COD,Mobile Web,Complete,15,2,1,1,Returned
ORD100730,CUST11732,207,Tier-1,Maharashtra,Fashion,778,15,Prepaid,Android App,Complete,19,1,2,0,Delivered
ORD102676,CUST11264,38,tier3,MADHYA PRADESH,Health,767,15%,COD,Mobile Web,Vague,16,3,0,0,Delivered
ORD105952,CUST11333,337,TIER-2,Gujarat,Health,"1,744",14,COD,Android App,Complete,10,1,4,2,Delivered
ORD101524,CUST10987,134,Tier-3,Andhra Pradesh,Fashion,"1,914",3%,COD,Android App,Partial,0,3,0,0,Returned
ORD103450,CUST10568,19,Tier-2,Rajasthan,Fashion,"Rs.2,015",23,Prepaid,,Vague,19,2,0,0,Delivered
ORD105792,CUST11919,339,Tier-2,Kerala,Electronics,"6,574",23%,Prepaid,iOS App,Complete,19,2,1,1,Delivered
ORD106948,CUST11051,310,T3,Assam,Footwear,"Rs.2,212",2%,COD,Android App,Partial,8,2,2,1,Delivered
ORD106222,CUST10047,341,tier2,Andhra Pradesh,Footwear,"Rs.3,403",13%,COD,Android App,Complete,10,2,2,1,Delivered
ORD106086,CUST10073,25,Tier 2,Assam,Footwear,"Rs 1,830",56%,COD,Android App,Partial,15,1,1,0,Delivered
ORD103679,CUST12072,275,Tier 1,Bihar,Health,"Rs.1,659",37%,Prepaid,Android App,Complete,7,2,3,0,Delivered
ORD102212,CUST12365,101,TIER-3,Odisha,Health,675,47,Prepaid,Android App,Complete,6,1,0,0,Delivered
ORD103795,CUST11049,153,Tier 1,ASSAM,Electronics,"6,299",33,COD,iOS App,Partial,1,1,0,0,Delivered
ORD103681,CUST11835,17,Tier-3,GUJARAT,Fashion,Rs.531,25,COD,Desktop,Complete,13,1,0,0,Delivered
ORD100430,CUST12353,7,TIER-2,Odisha,Fashion,"Rs.2,710",30%,COD,Android App,Complete,17,1,0,0,Delivered
ORD104620,CUST10148,225,tier1,Haryana,Fashion,"Rs.1,114",14%,COD,Desktop,Complete,20,1,2,1,Delivered
ORD104619,CUST12546,217,Tier-3,Maharashtra,Accessories,573,16,Prepaid,iOS App,Partial,4,1,3,2,Delivered
ORD106217,CUST12514,353,T1,Tamil Nadu,Beauty,Rs 964,33,Prepaid,Mobile Web,Complete,1,2,4,0,Delivered
ORD100562,CUST11598,135,TIER-2,Kerala,Home & Kitchen,"2,411",36%,Prepaid,Android App,Complete,4,2,2,0,Delivered
ORD104320,CUST11945,354,Tier-1,Bihar,Electronics,"Rs.11,443",18,Prepaid,Android App,Partial,20,2,2,0,Delivered
ORD100968,CUST10152,340,T2,Tamil Nadu,Fashion,"Rs.2,071",31,COD,Android App,Complete,0,1,4,0,Returned
ORD105199,CUST11754,264,T2,Delhi,Accessories,"Rs.1,744",17,COD,Desktop,Vague,18,1,1,0,Delivered
ORD104562,CUST10720,18,T1,Bihar,Footwear,"2,853",4,COD,Android App,,16,2,0,0,Delivered
ORD102638,CUST12280,71,Tier 2,Andhra Pradesh,Electronics,"14,277",27%,COD,Android App,Partial,6,1,2,0,Delivered
ORD102738,CUST10030,72,Tier 3,Rajasthan,Beauty,"1,469",23,COD,iOS App,Complete,23,1,0,0,Delivered
ORD103916,CUST10008,229,T1,assam,Footwear,"3,100",39%,Prepaid,iOS App,Complete,0,1,1,0,Delivered
ORD106513,CUST12502,348,tier2,West Bengal,Fashion,"1,160",38,COD,Android App,Complete,10,1,3,0,Returned
ORD101431,CUST10129,34,Tier 2,Madhya Pradesh,Electronics,"5,280",34,Prepaid,Android App,Complete,2,3,0,0,Delivered
ORD105103,CUST12252,79,Tier 1,Karnataka,Electronics,"Rs 10,836",17%,Prepaid,Desktop,Partial,20,1,0,0,Delivered
ORD100293,CUST11016,266,Tier 2,Bihar,Electronics,"INR 5,410",19%,COD,Android App,Vague,6,1,3,1,Delivered
ORD101990,CUST10636,54,tier2,Odisha,Accessories,770,14,Prepaid,Desktop,Complete,7,2,0,0,Delivered
ORD106785,CUST10273,251,Tier-1,Andhra Pradesh,Fashion,"Rs 1,784",10,Prepaid,Android App,Complete,14,1,2,0,Delivered
ORD104918,CUST12024,28,Tier-1,Delhi,Electronics,"INR 7,082",24%,Prepaid,Android App,,2,1,0,0,Delivered
ORD106244,CUST12447,312,TIER-1,Tamil Nadu,Footwear,"2,301",41,COD,Android App,Partial,12,2,2,0,Delivered
ORD105493,CUST12134,87,tier1,Rajasthan,Beauty,"1,359",15%,COD,Android App,Complete,8,2,0,0,Delivered
ORD102976,CUST10710,80,Tier-1,Rajasthan,Fashion,INR 865,14,COD,Desktop,Complete,13,1,1,0,Delivered
ORD102974,CUST11816,247,Tier 1,West Bengal,Home & Kitchen,"INR 3,390",30,Prepaid,,,9,1,4,2,Delivered
ORD105582,CUST10262,280,Tier 1,UTTAR PRADESH,Accessories,"Rs 1,231",28%,Prepaid,iOS App,,17,1,1,1,Delivered
ORD100266,CUST12431,313,TIER-3,Madhya Pradesh,Health,"1,290",9,COD,Android App,,23,2,4,1,Returned
ORD102091,CUST11724,189,T2,Jharkhand,Accessories,708,34,Prepaid,Android App,Complete,17,1,2,0,Delivered
ORD100091,CUST10769,348,tier1,Telangana,Electronics,"10,278",39%,Prepaid,Mobile Web,Complete,4,2,1,0,Delivered
ORD102479,CUST10658,360,T3,BIHAR,Fashion,"INR 2,547",21%,COD,Mobile Web,Complete,17,1,3,0,Delivered
ORD100806,CUST11397,44,Tier 1,JHARKHAND,Home & Kitchen,"4,326",41,COD,Android App,Partial,11,3,0,0,Returned
ORD100339,CUST12430,46,T3,Rajasthan,Health,"2,074",33,COD,Android App,Complete,9,1,1,1,Delivered
ORD104502,CUST10605,354,Tier 3,MAHARASHTRA,Home & Kitchen,"4,774",20,COD,Mobile Web,Partial,17,2,2,0,Delivered
ORD100986,CUST10037,162,TIER-1,Jharkhand,Home & Kitchen,"Rs.3,876",14%,Prepaid,iOS App,Complete,17,1,0,0,Delivered
ORD101508,CUST12170,208,T3,Karnataka,Fashion,"2,587",30,COD,Android App,Partial,0,3,2,0,Delivered
ORD103543,CUST11878,246,Tier 3,Jharkhand,Health,"Rs 1,245",11,COD,Android App,Complete,16,1,3,0,Delivered
ORD102495,CUST11699,39,Tier 3,Assam,Electronics,"6,084",18,COD,Android App,Partial,14,1,0,0,Delivered
ORD105967,CUST11112,361,T3,Kerala,Fashion,669,28,COD,Android App,Complete,16,1,2,0,Delivered
ORD103382,CUST12078,21,TIER-3,Punjab,Fashion,"1,610",21,Prepaid,Android App,Vague,7,1,0,0,Delivered
ORD106114,CUST11820,35,Tier-1,assam,Health,687,33%,COD,Android App,Complete,18,1,1,0,Delivered
ORD104269,CUST11350,320,T3,Kerala,Beauty,Rs 516,31,COD,Android App,Complete,4,1,3,1,Returned
ORD100413,CUST12533,16,TIER-3,Telangana,Fashion,751,14,Prepaid,Android App,Complete,21,1,0,0,Delivered
ORD105609,CUST12058,164,T1,Tamil Nadu,Fashion,"1,929",12%,Prepaid,Mobile Web,Complete,10,2,1,0,Returned
ORD101292,CUST12524,350,Tier-2,uttar pradesh,Beauty,303,18,Prepaid,Mobile Web,Partial,17,1,2,0,Delivered
ORD107100,CUST11514,146,tier3,Punjab,Fashion,"INR 1,788",0,COD,Mobile Web,Partial,12,2,1,0,Delivered
ORD104031,CUST12120,174,tier2,Jharkhand,Beauty,814,19%,COD,iOS App,Complete,0,2,2,0,Delivered
ORD105453,CUST11964,200,T1,  Andhra Pradesh ,Electronics,"14,890",29,Prepaid,Android App,Partial,19,1,1,0,Delivered
ORD105535,CUST11617,222,Tier-3,delhi,Health,"1,990",23,COD,,Partial,0,3,2,0,Returned
ORD100025,CUST12599,40,Tier 2,Madhya Pradesh,Beauty,"INR 1,106",27,Prepaid,Android App,Complete,5,2,0,0,Delivered
ORD106588,CUST11982,285,T1,West Bengal,Fashion,"2,298",49%,COD,iOS App,Partial,22,1,5,0,Returned
ORD106536,CUST12506,284,Tier-2,Gujarat,Fashion,"2,877",48,COD,Mobile Web,Partial,19,1,4,0,Delivered
ORD103661,CUST11731,352,T3,punjab,Footwear,"Rs.1,385",31,Prepaid,Mobile Web,Vague,4,1,2,2,Delivered
ORD102977,CUST11473,17,Tier 1,  Rajasthan ,Health,"1,491",15,COD,Mobile Web,Complete,0,2,0,0,Delivered
ORD104355,CUST10777,285,Tier-2,Rajasthan,Fashion,Rs.564,23,Prepaid,Android App,Complete,14,2,2,0,Returned
ORD102710,CUST12218,351,TIER-2,Assam,Health,"1,619",1,Prepaid,iOS App,Partial,4,1,5,0,Delivered
ORD106077,CUST11834,175,Tier 1,Uttar Pradesh,Beauty,"1,263",35%,COD,Mobile Web,Complete,20,2,0,0,Returned
ORD104661,CUST10988,219,Tier-1,Maharashtra,Beauty,Rs 374,36,COD,Android App,Complete,4,1,2,0,Delivered
ORD103515,CUST11531,36,Tier 1,West Bengal,Fashion,593,0,COD,Desktop,Complete,13,1,0,0,Returned
ORD106702,CUST10734,193,tier1,Kerala,Beauty,"1,160",39,COD,Mobile Web,,13,2,1,0,Delivered
ORD106764,CUST10730,288,Tier 2,DELHI,Fashion,"2,625",1,COD,iOS App,Complete,0,2,0,0,Delivered
ORD103767,CUST10482,57,tier2,West Bengal,Beauty,"1,225",41,Prepaid,Android App,Complete,2,2,1,1,Delivered
ORD101047,CUST11605,210,Tier-1,Punjab,Fashion,"Rs 2,660",37,Prepaid,Android App,Complete,17,3,3,0,Delivered
ORD105406,CUST11754,345,T2,Delhi,Health,"INR 1,664",5%,Prepaid,Android App,Complete,5,1,3,0,Delivered
ORD106612,CUST11920,349,T2,WEST BENGAL,Home & Kitchen,"1,730",7,COD,Android App,Complete,6,1,4,0,Delivered
ORD101285,CUST11510,196,T2,Rajasthan,Fashion,"Rs 2,839",6%,COD,Android App,Partial,4,1,2,1,Delivered
ORD102002,CUST10322,54,Tier-3,Odisha,Fashion,"INR 2,007",26%,Prepaid,Android App,Complete,17,1,0,0,Delivered
ORD102943,CUST12003,352,tier2,Maharashtra,Electronics,"Rs.12,611",21%,COD,Mobile Web,Partial,8,1,1,0,Delivered
ORD104642,CUST12085,80,Tier 3,Haryana,Health,"2,455",34,Prepaid,Android App,Vague,1,1,2,0,Delivered
ORD100861,CUST10778,138,TIER-1,Telangana,Electronics,"2,236",24%,COD,Android App,Complete,4,3,0,0,Delivered
ORD101129,CUST10977,173,tier2,Odisha,Beauty,627,2%,Prepaid,Android App,Complete,17,2,1,1,Delivered
ORD104903,CUST10609,108,Tier-2,Uttar Pradesh,Footwear,"3,437",45,COD,Android App,Partial,11,1,3,0,Returned
ORD101192,CUST12072,72,Tier 1,Bihar,Fashion,"1,831",13,COD,Android App,Partial,11,1,1,0,Delivered
ORD100165,CUST12361,306,Tier-2,Maharashtra,Beauty,"1,306",28,Prepaid,Android App,Vague,7,2,3,1,Delivered
ORD100247,CUST12285,211,T1,Rajasthan,Beauty,605,15,COD,Desktop,Complete,1,1,2,1,Delivered
ORD101705,CUST10832,341,T1,Maharashtra,Home & Kitchen,"1,014",10,Prepaid,Android App,Partial,17,1,0,0,Returned
ORD100311,CUST11842,300,Tier-1,  Haryana ,Beauty,"INR 1,082",8,COD,Android App,Partial,15,2,0,0,Returned
ORD102892,CUST10227,10,TIER-1,Tamil Nadu,Electronics,"Rs 12,684",31,COD,Mobile Web,Partial,14,1,0,0,Delivered
ORD105422,CUST11929,349,tier2,JHARKHAND,Fashion,"2,313",25%,Prepaid,Android App,Partial,5,2,3,3,Delivered
ORD102962,CUST10617,16,TIER-2,Gujarat,Footwear,"1,558",0%,Prepaid,Android App,Vague,9,3,0,0,Delivered
ORD100726,CUST11319,1,Tier-1,West Bengal,Accessories,"INR 1,152",22%,Prepaid,iOS App,Complete,0,2,0,0,Delivered
ORD104455,CUST12502,221,TIER-2,west bengal,Beauty,"1,244",15,COD,Android App,Complete,12,1,1,0,Delivered
ORD102214,CUST11843,237,T2,RAJASTHAN,Electronics,"Rs 12,554",0%,COD,Mobile Web,Complete,21,1,4,0,Delivered
ORD106208,CUST10715,194,T2,Telangana,Electronics,"5,203",14%,COD,Android App,Complete,20,1,0,0,Returned
ORD102069,CUST10928,164,TIER-1,Haryana,Beauty,890,19,COD,Android App,Complete,17,1,1,0,Delivered
ORD103113,CUST11112,175,T3,Kerala,Fashion,"Rs.2,666",16%,Prepaid,Android App,Vague,0,1,1,0,Delivered
ORD103649,CUST12467,28,TIER-2,Uttar Pradesh,Footwear,"1,634",6%,COD,Android App,Complete,3,3,0,0,Delivered
ORD102584,CUST11050,293,Tier-1,RAJASTHAN,Accessories,INR 791,40,COD,Android App,Complete,7,3,4,2,Delivered
ORD101961,CUST10045,350,Tier-1,Bihar,Accessories,INR 723,28,Prepaid,Android App,Complete,10,1,6,1,Delivered
ORD101332,CUST12468,155,TIER-1,Andhra Pradesh,Accessories,"1,241",11,Prepaid,Android App,Complete,3,1,2,0,Delivered
ORD104234,CUST11400,192,Tier 2,Tamil Nadu,Beauty,Rs 558,4%,Prepaid,Android App,Partial,22,2,1,1,Delivered
ORD106132,CUST10123,232,T1,Telangana,Fashion,"2,068",13,COD,Android App,Complete,16,2,2,0,Delivered
ORD103152,CUST11994,51,TIER-2,West Bengal,Electronics,"Rs 7,728",0,COD,Desktop,Partial,4,1,0,0,Returned
ORD106770,CUST10987,267,Tier-3,Andhra Pradesh,Health,"Rs 1,932",32,COD,Android App,Vague,0,2,1,1,Returned
ORD106063,CUST11752,50,Tier-1,RAJASTHAN,Health,"1,186",20,COD,Android App,Complete,3,1,0,0,Delivered
ORD105277,CUST10754,157,Tier 3,Kerala,Fashion,935,23,COD,iOS App,Vague,7,2,1,1,Returned
ORD100291,CUST11169,28,tier1,Uttar Pradesh,Accessories,Rs.740,21,Prepaid,iOS App,Complete,10,3,0,0,Delivered
ORD106757,CUST11648,228,Tier-1,  Punjab ,Electronics,"2,331",27%,COD,Desktop,Complete,16,3,4,1,Delivered
ORD102753,CUST12130,11,T2,Madhya Pradesh,Accessories,"1,680",0,Prepaid,iOS App,Complete,5,2,0,0,Delivered
ORD106079,CUST12417,57,T1,Telangana,Footwear,"Rs.1,265",44,Prepaid,Android App,Complete,9,3,1,1,Delivered
ORD101740,CUST11208,161,TIER-2,Haryana,Electronics,"13,101",23,COD,Android App,Complete,13,1,1,1,Delivered
ORD101844,CUST10189,286,T1,Rajasthan,Electronics,"1,392",9,COD,Android App,Complete,19,1,3,0,Delivered
ORD104402,CUST12166,320,Tier-1,Maharashtra,Fashion,"2,070",35,Prepaid,Android App,Complete,4,2,4,0,Delivered
ORD101734,CUST10327,285,Tier-2,HARYANA,Fashion,"1,813",50%,COD,iOS App,Complete,9,1,1,0,Delivered
ORD101066,CUST10726,285,TIER-2,Andhra Pradesh,Beauty,969,15,Prepaid,Android App,Partial,7,1,2,1,Delivered
ORD105595,CUST10808,146,tier2,Tamil Nadu,Accessories,"INR 1,551",43,Prepaid,Android App,Partial,0,2,0,0,Delivered
ORD102985,CUST11244,168,T2,Odisha,Electronics,"INR 12,629",44,Prepaid,Desktop,Complete,12,1,3,0,Delivered
ORD102461,CUST11054,322,T2,punjab,Fashion,"1,046",10,COD,iOS App,Complete,7,1,3,1,Delivered
ORD100984,CUST10332,256,tier2,  West Bengal ,Footwear,Rs.860,17%,COD,Android App,,2,1,7,1,Delivered
ORD100271,CUST10659,199,TIER-1,Madhya Pradesh,Home & Kitchen,"2,934",32,COD,iOS App,Complete,13,3,1,0,Delivered
